matchup_id,name,fighter,opponent,weight_class,career_style,predicted_infight_style,style_shift_predicted,style_shift_probability,Odds,odds_numeric,implied_probability,predicted_probability,betting_edge,bet_size,prob_ko_tko,prob_submission,prob_decision,event_name,event_date,dk_link,dk_parlay_link,parlay_bet_size,parlay_combined_odds,won,potential_winnings,total_return,net,profit_multiplier,result_date
Andrey Pulyaev_vs_Nursulton Ruziboev,Andrey Pulyaev,Andrey Pulyaev,Nursulton Ruziboev,Middleweight,Mixed,BJJ,False,0.5194,,,0.4274,0.4681,0.0408,0.0,0.4059,0.1848,0.4093,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,0.0,0.0,2026-06-28
Bekzat Almakhan_vs_Jean Matsumoto,Bekzat Almakhan,Bekzat Almakhan,Jean Matsumoto,Bantamweight,Mixed,BJJ,False,0.5194,,,0.4545,0.4955,0.0409,0.0,0.2413,0.251,0.5076,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,0,0.0,0.0,0.0,0.0,2026-06-28
Jean Matsumoto_vs_Bekzat Almakhan,Jean Matsumoto,Jean Matsumoto,Bekzat Almakhan,Bantamweight,BJJ,Wrestler,False,0.5194,-150.0,-150.0,0.5455,0.5045,-0.0409,0.0,0.2413,0.251,0.5076,UFC Fight Night: Fiziev vs. Torres,2026-06-27,,https://gambly.com/gambly-bot?auto=1&prompt=manuel+torres+moneyline+and+charles+johnson+moneyline+and+julius+walker+moneyline,1.57,2762.0,1,0.0,0.0,0.0,0.0,2026-06-28
Conor McGregor_vs_Max Holloway,Conor McGregor,Conor McGregor,Max Holloway,Welterweight,Striker,Striker,False,0.5187,,,0.4235,0.5454,0.1218,0.0,0.3479,0.1056,0.5465,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
Max Holloway_vs_Conor McGregor,Max Holloway,Max Holloway,Conor McGregor,Welterweight,Striker,Striker,False,0.5187,-213.0,-213.0,0.5765,0.4546,-0.1218,0.0,0.3479,0.1056,0.5465,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Benoit Saint Denis_vs_Paddy Pimblett,Benoit Saint Denis,Benoit Saint Denis,Paddy Pimblett,Lightweight,BJJ,Wrestler,False,0.5187,,,0.5261,0.5151,-0.011,0.0,0.2702,0.2624,0.4674,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
Paddy Pimblett_vs_Benoit Saint Denis,Paddy Pimblett,Paddy Pimblett,Benoit Saint Denis,Lightweight,BJJ,Wrestler,False,0.5187,122.0,122.0,0.4739,0.4849,0.011,0.0,0.2702,0.2624,0.4674,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Cory Sandhagen_vs_Mario Bautista,Cory Sandhagen,Cory Sandhagen,Mario Bautista,Bantamweight,BJJ,Wrestler,False,0.5187,,,0.5204,0.512,-0.0083,0.0,0.2103,0.275,0.5147,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
Mario Bautista_vs_Cory Sandhagen,Mario Bautista,Mario Bautista,Cory Sandhagen,Bantamweight,BJJ,Wrestler,False,0.5187,117.0,117.0,0.4796,0.488,0.0083,0.0,0.2103,0.275,0.5147,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Brandon Royval_vs_Lone'er Kavanagh,Brandon Royval,Brandon Royval,Lone'er Kavanagh,Flyweight,Striker,Striker,False,0.5187,,,0.4311,0.5393,0.1082,0.0,0.2294,0.1218,0.6488,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Lone'er Kavanagh_vs_Brandon Royval,Lone'er Kavanagh,Lone'er Kavanagh,Brandon Royval,Flyweight,Striker,Striker,False,0.5187,-194.0,-194.0,0.5689,0.4607,-0.1082,0.0,0.2294,0.1218,0.6488,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
King Green_vs_Terrance McKinney,King Green,King Green,Terrance McKinney,Lightweight,Striker,BJJ,False,0.5187,,,0.4812,0.492,0.0109,0.0,0.323,0.1796,0.4973,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Terrance McKinney_vs_King Green,Terrance McKinney,Terrance McKinney,King Green,Lightweight,BJJ,Wrestler,False,0.5187,-117.0,-117.0,0.5188,0.508,-0.0109,0.0,0.323,0.1796,0.4973,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
Nikita Krylov_vs_Robert Whittaker,Nikita Krylov,Nikita Krylov,Robert Whittaker,Light Heavyweight,BJJ,Wrestler,False,0.5187,,,0.4719,0.519,0.047,0.0,0.4163,0.1696,0.4141,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
Robert Whittaker_vs_Nikita Krylov,Robert Whittaker,Robert Whittaker,Nikita Krylov,Light Heavyweight,Striker,BJJ,False,0.5187,-127.0,-127.0,0.5281,0.481,-0.047,0.0,0.4163,0.1696,0.4141,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Cody Garbrandt_vs_Adrian Yanez,Cody Garbrandt,Cody Garbrandt,Adrian Yanez,Bantamweight,Striker,Striker,False,0.5187,317.0,317.0,0.3241,0.4453,0.1211,2.63,0.2643,0.1112,0.6245,UFC 329: McGregor vs. Holloway 2,2026-07-11,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,-2.63,0.0,2026-07-12
Adrian Yanez_vs_Cody Garbrandt,Adrian Yanez,Adrian Yanez,Cody Garbrandt,Bantamweight,Striker,Striker,False,0.5187,,,0.6759,0.5547,-0.1211,0.0,0.2643,0.1112,0.6245,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Tracy Cortez_vs_Wang Cong,Tracy Cortez,Tracy Cortez,Wang Cong,Women's Flyweight,BJJ,Wrestler,False,0.5187,,,0.4852,0.5244,0.0392,0.0,0.2923,0.1595,0.5482,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,0.0,0.0,2026-07-12
Wang Cong_vs_Tracy Cortez,Wang Cong,Wang Cong,Tracy Cortez,Women's Flyweight,Striker,BJJ,False,0.5187,-113.0,-113.0,0.5148,0.4756,-0.0392,0.0,0.2923,0.1595,0.5482,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Alessandro Costa_vs_Cody Durden,Alessandro Costa,Alessandro Costa,Cody Durden,Flyweight,Striker,BJJ,False,0.5187,,,0.5984,0.5062,-0.0922,0.0,0.2267,0.1496,0.6237,UFC 329: McGregor vs. Holloway 2,2026-07-11,,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,1,0.0,0.0,0.0,0.0,2026-07-12
Cody Durden_vs_Alessandro Costa,Cody Durden,Cody Durden,Alessandro Costa,Flyweight,Wrestler,Striker,False,0.5187,198.0,198.0,0.4016,0.4938,0.0922,2.6,0.2267,0.1496,0.6237,UFC 329: McGregor vs. Holloway 2,2026-07-11,https://gambly.com/gambly-bot?auto=1&prompt=cody+durden+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=cody+garbrandt+moneyline+and+cody+durden+moneyline,1.59,1143.0,0,0.0,0.0,-2.6,0.0,2026-07-12
Dricus Du Plessis_vs_Kamaru Usman,Dricus Du Plessis,Dricus Du Plessis,Kamaru Usman,Middleweight,BJJ,Wrestler,False,0.5187,,,0.6024,0.557,-0.0454,0.0,0.3467,0.1991,0.4542,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,1,0.0,0.0,0.0,0.0,2026-07-19
Kamaru Usman_vs_Dricus Du Plessis,Kamaru Usman,Kamaru Usman,Dricus Du Plessis,Middleweight,Wrestler,BJJ,False,0.5187,203.0,203.0,0.3976,0.443,0.0454,2.58,0.3467,0.1991,0.4542,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,0,0.0,0.0,-2.58,0.0,2026-07-19
Jared Cannonier_vs_Christian Leroy Duncan,Jared Cannonier,Jared Cannonier,Christian Leroy Duncan,Middleweight,Striker,BJJ,False,0.5187,317.0,317.0,0.3241,0.4282,0.1041,2.66,0.3856,0.1693,0.4451,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,https://gambly.com/gambly-bot?auto=1&prompt=jared+cannonier+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,0,0.0,0.0,-2.66,0.0,2026-07-19
Christian Leroy Duncan_vs_Jared Cannonier,Christian Leroy Duncan,Christian Leroy Duncan,Jared Cannonier,Middleweight,Sniper,BJJ,False,0.5187,,,0.6759,0.5718,-0.1041,0.0,0.3856,0.1693,0.4451,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,1,0.0,0.0,0.0,0.0,2026-07-19
Chase Hooper_vs_Mitch Ramirez,Chase Hooper,Chase Hooper,Mitch Ramirez,Lightweight,BJJ,Wrestler,False,0.5187,,,0.6759,0.6255,-0.0503,0.0,0.3035,0.2049,0.4916,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,1,0.0,0.0,0.0,0.0,2026-07-19
Mitch Ramirez_vs_Chase Hooper,Mitch Ramirez,Mitch Ramirez,Chase Hooper,Lightweight,Mixed,BJJ,False,0.5187,317.0,317.0,0.3241,0.3745,0.0503,2.69,0.3035,0.2049,0.4916,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,https://gambly.com/gambly-bot?auto=1&prompt=mitch+ramirez+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,0,0.0,0.0,-2.69,0.0,2026-07-19
Tabatha Ricci_vs_Fatima Kline,Tabatha Ricci,Tabatha Ricci,Fatima Kline,Women's Strawweight,Wrestler,Wrestler,False,0.5187,376.0,376.0,0.2959,0.4623,0.1664,2.64,0.3417,0.1666,0.4916,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,https://gambly.com/gambly-bot?auto=1&prompt=tabatha+ricci+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,0,0.0,0.0,-2.64,0.0,2026-07-19
Fatima Kline_vs_Tabatha Ricci,Fatima Kline,Fatima Kline,Tabatha Ricci,Women's Strawweight,Mixed,BJJ,False,0.5187,,,0.7041,0.5377,-0.1664,0.0,0.3417,0.1666,0.4916,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,1,0.0,0.0,0.0,0.0,2026-07-19
Austin Bashi_vs_Jose Delgado,Austin Bashi,Austin Bashi,Jose Delgado,Featherweight,Mixed,BJJ,False,0.5187,,,0.5,0.5725,0.0725,0.0,0.2845,0.1336,0.5819,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,0,0.0,0.0,0.0,0.0,2026-07-19
Jose Delgado_vs_Austin Bashi,Jose Delgado,Jose Delgado,Austin Bashi,Featherweight,Striker,BJJ,False,0.5187,-100.0,-100.0,0.5,0.4275,-0.0725,0.0,0.2845,0.1336,0.5819,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,1,0.0,0.0,0.0,0.0,2026-07-19
Alden Coria_vs_Stewart Nicoll,Alden Coria,Alden Coria,Stewart Nicoll,Flyweight,Mixed,BJJ,False,0.5187,,,0.7936,0.4922,-0.3014,0.0,0.2327,0.2113,0.556,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,1,0.0,0.0,0.0,0.0,2026-07-19
Stewart Nicoll_vs_Alden Coria,Stewart Nicoll,Stewart Nicoll,Alden Coria,Flyweight,Mixed,BJJ,False,0.5187,669.0,669.0,0.2064,0.5078,0.3014,2.69,0.2327,0.2113,0.556,UFC Fight Night: Du Plessis vs. Usman,2026-07-18,https://gambly.com/gambly-bot?auto=1&prompt=stewart+nicoll+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=kamaru+usman+moneyline+and+jared+cannonier+moneyline+and+mitch+ramirez+moneyline+and+tabatha+ricci+moneyline+and+stewart+nicoll+moneyline,1.52,192763.0,0,0.0,0.0,-2.69,0.0,2026-07-19
Magomed Ankalaev_vs_Bogdan Guskov,Magomed Ankalaev,Magomed Ankalaev,Bogdan Guskov,Light Heavyweight,Wrestler,Wrestler,False,0.5173,-456.0,-456.0,0.6213,0.4624,-0.1588,0.0,0.4782,0.1779,0.3439,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,1,0.0,0.0,0.0,0.0,2026-07-26
Bogdan Guskov_vs_Magomed Ankalaev,Bogdan Guskov,Bogdan Guskov,Magomed Ankalaev,Light Heavyweight,Mixed,BJJ,False,0.5173,,,0.3787,0.5376,0.1588,0.0,0.4782,0.1779,0.3439,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,0,0.0,0.0,0.0,0.0,2026-07-26
Steve Erceg_vs_Ramazan Temirov,Steve Erceg,Steve Erceg,Ramazan Temirov,Flyweight,Muay_Thai,BJJ,False,0.5173,108.0,108.0,0.4902,0.6009,0.1107,2.7,0.3035,0.1864,0.5101,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,0,0.0,0.0,-2.7,0.0,2026-07-26
Ramazan Temirov_vs_Steve Erceg,Ramazan Temirov,Ramazan Temirov,Steve Erceg,Flyweight,Mixed,Wrestler,False,0.5173,,,0.5098,0.3991,-0.1107,0.0,0.3035,0.1864,0.5101,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,1,0.0,0.0,0.0,0.0,2026-07-26
Valter Walker_vs_Thomas Petersen,Valter Walker,Valter Walker,Thomas Petersen,Heavyweight,BJJ,Wrestler,False,0.5173,-170.0,-170.0,0.5574,0.6436,0.0862,2.55,0.3837,0.2179,0.3984,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,https://gambly.com/gambly-bot?auto=1&prompt=valter+walker+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,1,1.5,4.05,1.5,1.5882,2026-07-26
Thomas Petersen_vs_Valter Walker,Thomas Petersen,Thomas Petersen,Valter Walker,Heavyweight,BJJ,Wrestler,False,0.5173,,,0.4426,0.3564,-0.0862,0.0,0.3837,0.2179,0.3984,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,0,0.0,0.0,0.0,0.0,2026-07-26
Santiago Ponzinibbio_vs_Sam Patterson,Santiago Ponzinibbio,Santiago Ponzinibbio,Sam Patterson,Welterweight,Striker,BJJ,False,0.5173,426.0,426.0,0.2755,0.4117,0.1362,2.71,0.3664,0.127,0.5065,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,https://gambly.com/gambly-bot?auto=1&prompt=santiago+ponzinibbio+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,0,0.0,0.0,-2.71,0.0,2026-07-26
Sam Patterson_vs_Santiago Ponzinibbio,Sam Patterson,Sam Patterson,Santiago Ponzinibbio,Welterweight,Mixed,BJJ,False,0.5173,,,0.7245,0.5883,-0.1362,0.0,0.3664,0.127,0.5065,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,1,0.0,0.0,0.0,0.0,2026-07-26
Ismael Bonfim_vs_Axel Sola,Ismael Bonfim,Ismael Bonfim,Axel Sola,Lightweight,Striker,BJJ,False,0.5173,178.0,178.0,0.4184,0.4327,0.0143,0.0,0.3537,0.1268,0.5195,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,0,0.0,0.0,0.0,0.0,2026-07-26
Axel Sola_vs_Ismael Bonfim,Axel Sola,Axel Sola,Ismael Bonfim,Lightweight,Mixed,BJJ,False,0.5173,,,0.5816,0.5673,-0.0143,0.0,0.3537,0.1268,0.5195,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,1,0.0,0.0,0.0,0.0,2026-07-26
Nurullo Aliev_vs_Mike Davis,Nurullo Aliev,Nurullo Aliev,Mike Davis,Lightweight,Mixed,BJJ,False,0.5173,-213.0,-213.0,0.5765,0.4984,-0.078,0.0,0.3153,0.1628,0.5219,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,1,0.0,0.0,0.0,0.0,2026-07-26
Mike Davis_vs_Nurullo Aliev,Mike Davis,Mike Davis,Nurullo Aliev,Lightweight,Wrestler,Wrestler,False,0.5173,,,0.4235,0.5016,0.078,0.0,0.3153,0.1628,0.5219,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,,https://gambly.com/gambly-bot?auto=1&prompt=steve+erceg+moneyline+and+valter+walker+moneyline+and+santiago+ponzinibbio+moneyline,1.58,1638.0,0,0.0,0.0,0.0,0.0,2026-07-26
Uros Medic_vs_Daniel Rodriguez,Uros Medic,Uros Medic,Daniel Rodriguez,Welterweight,Mixed,BJJ,False,0.5173,-335.0,-335.0,0.6063,0.5185,-0.0878,0.0,0.3432,0.1495,0.5073,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,1,0.0,0.0,0.0,0.0,2026-08-02
Daniel Rodriguez_vs_Uros Medic,Daniel Rodriguez,Daniel Rodriguez,Uros Medic,Welterweight,Striker,BJJ,False,0.5173,,,0.3937,0.4815,0.0878,0.0,0.3432,0.1495,0.5073,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,0,0.0,0.0,0.0,0.0,2026-08-02
Jan Blachowicz_vs_Navajo Stirling,Jan Blachowicz,Jan Blachowicz,Navajo Stirling,Light Heavyweight,Striker,Striker,False,0.5173,,,0.3927,0.4244,0.0317,0.0,0.4777,0.1095,0.4129,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,0,0.0,0.0,0.0,0.0,2026-08-02
Navajo Stirling_vs_Jan Blachowicz,Navajo Stirling,Navajo Stirling,Jan Blachowicz,Light Heavyweight,Striker,Striker,False,0.5173,-341.0,-341.0,0.6073,0.5756,-0.0317,0.0,0.4777,0.1095,0.4129,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,1,0.0,0.0,0.0,0.0,2026-08-02
Aleksandar Rakic_vs_Marcin Tybura,Aleksandar Rakic,Aleksandar Rakic,Marcin Tybura,Heavyweight,BJJ,Wrestler,False,0.5173,,,0.685,0.5669,-0.1181,0.0,0.3837,0.2179,0.3984,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,1,0.0,0.0,0.0,0.0,2026-08-02
Marcin Tybura_vs_Aleksandar Rakic,Marcin Tybura,Marcin Tybura,Aleksandar Rakic,Heavyweight,BJJ,Wrestler,False,0.5173,335.0,335.0,0.315,0.4331,0.1181,2.65,0.3837,0.2179,0.3984,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,0,0.0,0.0,-2.65,0.0,2026-08-02
Dusko Todorovic_vs_Robert Valentin,Dusko Todorovic,Dusko Todorovic,Robert Valentin,Middleweight,BJJ,Wrestler,False,0.5173,,,0.4507,0.5902,0.1395,0.0,0.3887,0.2377,0.3736,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,0,0.0,0.0,0.0,0.0,2026-08-02
Robert Valentin_vs_Dusko Todorovic,Robert Valentin,Robert Valentin,Dusko Todorovic,Middleweight,Mixed,BJJ,False,0.5173,-156.0,-156.0,0.5493,0.4098,-0.1395,0.0,0.3887,0.2377,0.3736,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,1,0.0,0.0,0.0,0.0,2026-08-02
Ludovit Klein_vs_Tofiq Musayev,Ludovit Klein,Ludovit Klein,Tofiq Musayev,Lightweight,Striker,BJJ,False,0.5173,,,0.6101,0.568,-0.0422,0.0,0.3537,0.1268,0.5195,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,0,0.0,0.0,0.0,0.0,2026-08-02
Tofiq Musayev_vs_Ludovit Klein,Tofiq Musayev,Tofiq Musayev,Ludovit Klein,Lightweight,Mixed,BJJ,False,0.5173,213.0,213.0,0.3899,0.432,0.0422,2.6,0.3537,0.1268,0.5195,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,https://gambly.com/gambly-bot?auto=1&prompt=tofiq+musayev+moneyline,https://gambly.com/gambly-bot?auto=1&prompt=marcin+tybura+moneyline+and+tofiq+musayev+moneyline,1.58,1262.0,1,5.538,8.138,5.538,3.13,2026-08-02
